antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'tropical fruit', 'other vegetables'})",frozenset({'citrus fruit'}),0.035892221657346214,0.08276563294356888,0.009049313675648195,0.2521246458923513,3.0462480250015664,1.0,0.0060786712324270645,1.226453528677728,0.6967346764656391,0.08256029684601113,0.18464093696389258,0.1807306276144803
"frozenset({'citrus fruit', 'other vegetables'})",frozenset({'tropical fruit'}),0.02887646161667514,0.10493136756481952,0.009049313675648195,0.3133802816901408,2.986526231029588,1.0,0.006019267067777454,1.3035871364696985,0.6849415144481606,0.07253463732681335,0.23288595597211575,0.1998102958838301
"frozenset({'citrus fruit', 'whole milk'})",frozenset({'other vegetables'}),0.030503304524656837,0.1934926283680732,0.013014743263853584,0.42666666666666664,2.2050796987213173,1.0,0.007112578697465992,1.4066989040091744,0.5636962506554798,0.061686746987951804,0.28911581778450157,0.24696444210895077
"frozenset({'citrus fruit', 'other vegetables'})",frozenset({'whole milk'}),0.02887646161667514,0.25551601423487547,0.013014743263853584,0.45070422535211263,1.7638981521440618,1.0,0.005636344886354384,1.3553426407518934,0.4459513401738037,0.04795803671787186,0.26217919370909964,0.2508196813191124
"frozenset({'yogurt', 'citrus fruit'})",frozenset({'other vegetables'}),0.021657346212506354,0.1934926283680732,0.007625826131164209,0.35211267605633806,1.8197730788303126,1.0,0.0034352892890290197,1.2448265953449305,0.4604531282477656,0.036746692797648216,0.19667526084393405,0.19576206582638236
"frozenset({'citrus fruit', 'other vegetables'})",frozenset({'yogurt'}),0.02887646161667514,0.13950177935943062,0.007625826131164209,0.2640845070422535,1.893054757114113,1.0,0.003597508354033727,1.169289448143166,0.48578089554322407,0.04743833017077798,0.14477976211279253,0.15937461503716174
"frozenset({'rolls/buns', 'citrus fruit'})",frozenset({'whole milk'}),0.01677681748856126,0.25551601423487547,0.007219115404168785,0.43030303030303035,1.6840550350299655,1.0,0.0029323698679456587,1.3068069962898465,0.4131261196964622,0.027234369006520907,0.23477605886783712,0.22927805713321037
"frozenset({'root vegetables', 'citrus fruit'})",frozenset({'whole milk'}),0.017691916624300967,0.25551601423487547,0.009150991357397052,0.5172413793103449,2.024301219863606,1.0,0.004630423337379936,1.542145399084901,0.5151157575130249,0.0346553715825953,0.35155271312718406,0.27652757385732124
"frozenset({'citrus fruit', 'whole milk'})",frozenset({'root vegetables'}),0.030503304524656837,0.10899847483477376,0.009150991357397052,0.30000000000000004,2.7523320895522394,1.0,0.005826177686788803,1.272859321664609,0.6567033735360952,0.0702028081123245,0.214367225835901,0.19197761194029853
"frozenset({'tropical fruit', 'citrus fruit'})",frozenset({'whole milk'}),0.0199288256227758,0.25551601423487547,0.009049313675648195,0.45408163265306123,1.7771161389346823,1.0,0.003957179584134662,1.3637276748594804,0.44618246799343947,0.03396946564885496,0.26671576852538337,0.24474873514865556
"frozenset({'citrus fruit', 'whole milk'})",frozenset({'tropical fruit'}),0.030503304524656837,0.10493136756481952,0.009049313675648195,0.2966666666666667,2.8272448320413437,1.0,0.005848560216629806,1.272609430002626,0.666633278930964,0.07160096540627515,0.21421295770381313,0.19145348837209303
"frozenset({'yogurt', 'citrus fruit'})",frozenset({'tropical fruit'}),0.021657346212506354,0.10493136756481952,0.00630401626842908,0.2910798122065728,2.7740018924919028,1.0,0.004031481312526024,1.262580256348963,0.6536666644316453,0.052409129332206254,0.2079711408669367,0.17557866579320888
"frozenset({'tropical fruit', 'citrus fruit'})",frozenset({'yogurt'}),0.0199288256227758,0.13950177935943062,0.00630401626842908,0.3163265306122449,2.2675447730112452,1.0,0.003523909633508043,1.2586391883996388,0.5703609998360156,0.04116865869853918,0.20549112945426312,0.18075801749271136
"frozenset({'citrus fruit', 'whipped/sour cream'})",frozenset({'whole milk'}),0.010879511947127605,0.25551601423487547,0.00630401626842908,0.5794392523364487,2.267721864993622,1.0,0.003524126738878325,1.770217477263741,0.5651776713709676,0.02423768569194683,0.43509765729704625,0.30205547972970465
"frozenset({'yogurt', 'citrus fruit'})",frozenset({'whole milk'}),0.021657346212506354,0.25551601423487547,0.010269445856634469,0.47417840375586856,1.855767847568232,1.0,0.004735647073510069,1.4158490086426028,0.47134763362014853,0.03847619047619047,0.293709997396745,0.25718470526034576
"frozenset({'citrus fruit', 'whole milk'})",frozenset({'yogurt'}),0.030503304524656837,0.13950177935943062,0.010269445856634469,0.33666666666666667,2.4133503401360543,1.0,0.006014180599102269,1.2972334984531195,0.60406423442554,0.06429026098026734,0.22912875654811138,0.20514091350826044
"frozenset({'coffee', 'whole milk'})",frozenset({'other vegetables'}),0.018708693441789527,0.1934926283680732,0.006405693950177936,0.3423913043478261,1.7695315177408668,1.0,0.0027856996827935465,1.2264244328948308,0.4431698006457099,0.031126482213438736,0.18462159332587869,0.18774846352441227
"frozenset({'coffee', 'other vegetables'})",frozenset({'whole milk'}),0.013421453990849009,0.25551601423487547,0.006405693950177936,0.4772727272727273,1.8678779437832362,1.0,0.0029762975211994344,1.4242302336376296,0.4709540004809509,0.0243996901626646,0.29786633061011647,0.2511711825778678
"frozenset({'cream cheese ', 'whole milk'})",frozenset({'other vegetables'}),0.015861718352821557,0.1934926283680732,0.006507371631926792,0.4102564102564102,2.1202689410781894,1.0,0.003438246057405244,1.3675559779845712,0.5368775183386713,0.03208020050125313,0.2687685066656322,0.2219437595160138
"frozenset({'cream cheese ', 'other vegetables'})",frozenset({'whole milk'}),0.01311642094560244,0.25551601423487547,0.006507371631926792,0.49612403100775193,1.941655330267107,1.0,0.00315591603087962,1.4775143717492472,0.4914212214094374,0.024825446082234283,0.3231876324721715,0.260795799825404
"frozenset({'cream cheese ', 'yogurt'})",frozenset({'whole milk'}),0.012099644128113879,0.25551601423487547,0.0066090493136756485,0.546218487394958,2.1377074506682896,1.0,0.0035173964723995755,1.6406221167787005,0.5387275548658834,0.02532138683287885,0.390475119302023,0.28604199339903097
"frozenset({'cream cheese ', 'whole milk'})",frozenset({'yogurt'}),0.015861718352821557,0.13950177935943062,0.0066090493136756485,0.41666666666666663,2.986819727891156,1.0,0.004396311379758905,1.4751398068124044,0.6759169335675173,0.04442925495557075,0.32209815274331394,0.23202137998056363
"frozenset({'curd', 'other vegetables'})",frozenset({'whole milk'}),0.017183528215556684,0.25551601423487547,0.009862735129639044,0.5739644970414202,2.2462955942707388,1.0,0.005472068489507478,1.747469355476473,0.5645231132186151,0.03752417794970986,0.42774389898967047,0.30628189038302606
"frozenset({'whole milk', 'curd'})",frozenset({'other vegetables'}),0.026131164209456024,0.1934926283680732,0.009862735129639044,0.377431906614786,1.9506268006076826,1.0,0.004806547484433673,1.2954524656837823,0.5004208527704167,0.047018904507998054,0.2280689361518432,0.21420202792641557
"frozenset({'yogurt', 'curd'})",frozenset({'other vegetables'}),0.01728520589730554,0.1934926283680732,0.006100660904931368,0.35294117647058826,1.824054897839325,1.0,0.0027561009839783992,1.2464204834311596,0.4597171926194171,0.029806259314456036,0.19770253033134588,0.1922351704738648
"frozenset({'curd', 'other vegetables'})",frozenset({'yogurt'}),0.017183528215556684,0.13950177935943062,0.006100660904931368,0.3550295857988166,2.544982490037435,1.0,0.003703528143188229,1.3341669659473048,0.6176839782053934,0.04051316677920323,0.2504686253493278,0.19938068211223628
"frozenset({'root vegetables', 'curd'})",frozenset({'whole milk'}),0.010879511947127605,0.25551601423487547,0.0062023385866802234,0.5700934579439252,2.231145705880821,1.0,0.0034224490571294684,1.731734488627572,0.5578691220880069,0.023837436498632278,0.42254427190364713,0.297183617153419
"frozenset({'tropical fruit', 'curd'})",frozenset({'whole milk'}),0.010269445856634469,0.25551601423487547,0.006507371631926792,0.6336633663366337,2.479936015885711,1.0,0.003883363758238696,2.0322400692507454,0.6029558121019108,0.02509803921568627,0.5079321507676581,0.3295654674898449
"frozenset({'yogurt', 'curd'})",frozenset({'whole milk'}),0.01728520589730554,0.25551601423487547,0.010066090493136757,0.5823529411764706,2.27912502048173,1.0,0.005649443577028081,1.7825672898601574,0.5711068261507993,0.03831269349845202,0.43901135980204703,0.310874043210599
"frozenset({'whole milk', 'curd'})",frozenset({'yogurt'}),0.026131164209456024,0.13950177935943062,0.010066090493136757,0.3852140077821012,2.761355514968633,1.0,0.0064207465891841725,1.3996711563583943,0.6549742570832569,0.06470588235294117,0.2855464689279174,0.22868572109221677
"frozenset({'root vegetables', 'domestic eggs'})",frozenset({'other vegetables'}),0.014336553126588714,0.1934926283680732,0.007320793085917641,0.5106382978723404,2.639058150065406,1.0,0.004546775739715472,1.6480802811608937,0.6301105494807784,0.036511156186612576,0.3932334417012692,0.27423664762245503
"frozenset({'domestic eggs', 'other vegetables'})",frozenset({'root vegetables'}),0.02226741230299949,0.10899847483477376,0.007320793085917641,0.32876712328767127,3.016254344714783,1.0,0.00489367910637362,1.327410435450235,0.6836869107043817,0.05906480721903199,0.24665350422620644,0.19796565119607445
"frozenset({'domestic eggs', 'whole milk'})",frozenset({'other vegetables'}),0.029994916115912557,0.1934926283680732,0.012302999491611592,0.41016949152542376,2.119819731556775,1.0,0.006499204334663794,1.3673544519047034,0.5445969125214408,0.058257101588830046,0.26866073489063824,0.23687665327716273
"frozenset({'domestic eggs', 'other vegetables'})",frozenset({'whole milk'}),0.02226741230299949,0.25551601423487547,0.012302999491611592,0.5525114155251142,2.1623357627097084,1.0,0.006613319052624533,1.663693804924105,0.5497792934640613,0.046342397548831855,0.3989278573735998,0.3003305187454461
"frozenset({'rolls/buns', 'domestic eggs'})",frozenset({'whole milk'}),0.015658362989323844,0.25551601423487547,0.0066090493136756485,0.4220779220779221,1.6518648482436784,1.0,0.0026080868132007298,1.2882082450317884,0.40090105122643077,0.024980784012298234,0.22372799284845177,0.22397171074051297
"frozenset({'root vegetables', 'domestic eggs'})",frozenset({'whole milk'}),0.014336553126588714,0.25551601423487547,0.008540925266903915,0.5957446808510639,2.3315355894031886,1.0,0.004877706354131425,1.8416182805768875,0.579404786465855,0.03268482490272374,0.4569993084089338,0.31458543234753755
"frozenset({'domestic eggs', 'whole milk'})",frozenset({'root vegetables'}),0.029994916115912557,0.10899847483477376,0.008540925266903915,0.2847457627118644,2.6123830002529727,1.0,0.00527152515747247,1.2457130328139419,0.636293301387641,0.06547155105222136,0.19724689903813608,0.18155198583354415
"frozenset({'domestic eggs', 'tropical fruit'})",frozenset({'whole milk'}),0.011387900355871887,0.25551601423487547,0.006914082358922217,0.6071428571428571,2.376144050935137,1.0,0.004004291449485912,1.8950501455839532,0.5858213695845508,0.02659366445052796,0.4723094782846216,0.31710107441305213
"frozenset({'yogurt', 'domestic eggs'})",frozenset({'whole milk'}),0.014336553126588714,0.25551601423487547,0.007727503812913066,0.5390070921985816,2.109484580888599,1.0,0.004064284900140576,1.61495756912127,0.5336005451011477,0.029480217222653215,0.38078868502773144,0.28462491498110537
"frozenset({'domestic eggs', 'whole milk'})",frozenset({'yogurt'}),0.029994916115912557,0.13950177935943062,0.007727503812913066,0.2576271186440678,1.8467658249740573,1.0,0.003543159643006403,1.1591186077121824,0.4726911618669315,0.04776869893148963,0.1372755183580771,0.15651035232494934
"frozenset({'frankfurter', 'whole milk'})",frozenset({'other vegetables'}),0.020538891713268937,0.1934926283680732,0.007625826131164209,0.3712871287128713,1.9188696326280026,1.0,0.0036517019897965644,1.282791252516923,0.488901346067338,0.03694581280788177,0.2204499383372528,0.20534929215464898
"frozenset({'frankfurter', 'other vegetables'})",frozenset({'whole milk'}),0.016471784443314694,0.25551601423487547,0.007625826131164209,0.4629629629629629,1.8118745486433505,1.0,0.0034170214228724117,1.3862805252178179,0.45558978600227423,0.02884615384615384,0.2786452800793144,0.24640388498327215
"frozenset({'yogurt', 'frankfurter'})",frozenset({'whole milk'}),0.011184544992374174,0.25551601423487547,0.0062023385866802234,0.5545454545454546,2.1702962775386174,1.0,0.003344508229198139,1.6712905802890552,0.5453327152429517,0.023809523809523805,0.4016600034764471,0.2894096154541837
"frozenset({'frankfurter', 'whole milk'})",frozenset({'yogurt'}),0.020538891713268937,0.13950177935943062,0.0062023385866802234,0.30198019801980197,2.1647049909072535,1.0,0.0033371266466085425,1.2327705004921632,0.5493258317974585,0.040317250495703894,0.1888190059700759,0.17322041970960944
"frozenset({'root vegetables', 'frozen vegetables'})",frozenset({'other vegetables'}),0.011591255719369599,0.1934926283680732,0.006100660904931368,0.5263157894736842,2.7200818651989933,1.0,0.0038578383697040826,1.7026266734451787,0.6397798580392963,0.030659172202350538,0.412672187276057,0.2789224769754128
"frozenset({'frozen vegetables', 'other vegetables'})",frozenset({'root vegetables'}),0.017793594306049824,0.10899847483477376,0.006100660904931368,0.3428571428571428,3.145522388059701,1.0,0.0041611862637432225,1.3558718861209962,0.6944444444444444,0.05054759898904802,0.2624671916010498,0.19941364605543707
"frozenset({'whole milk', 'frozen vegetables'})",frozenset({'other vegetables'}),0.02043721403152008,0.1934926283680732,0.009659379766141332,0.472636815920398,2.442660580439892,1.0,0.005704929506661646,1.5293205820567666,0.6029325961780099,0.04728720756595321,0.3461148618982747,0.26127899650460257
"frozenset({'frozen vegetables', 'other vegetables'})",frozenset({'whole milk'}),0.017793594306049824,0.25551601423487547,0.009659379766141332,0.5428571428571428,2.124552327894946,1.0,0.005112831470147106,1.6285587188612098,0.5389016018306635,0.03663709988430389,0.38596012018574155,0.2903302825308396
"frozenset({'root vegetables', 'frozen vegetables'})",frozenset({'whole milk'}),0.011591255719369599,0.25551601423487547,0.0062023385866802234,0.5350877192982456,2.094145530958315,1.0,0.0032405871252896993,1.601342912777815,0.5286054696524846,0.023772408417770848,0.3755241353862668,0.2796807478305792
"frozenset({'whole milk', 'frozen vegetables'})",frozenset({'root vegetables'}),0.02043721403152008,0.10899847483477376,0.0062023385866802234,0.3034825870646766,2.784282876661469,1.0,0.003974713427372697,1.279223618272932,0.6542113484687089,0.05033003300330033,0.21827584660288651,0.18019278606965175
"frozenset({'yogurt', 'frozen vegetables'})",frozenset({'whole milk'}),0.012404677173360447,0.25551601423487547,0.006100660904931368,0.49180327868852464,1.9247454221653957,1.0,0.002931067235723965,1.464952359086213,0.48648546621366556,0.023300970873786405,0.3173839450835345,0.25783956214569487
"frozenset({'whole milk', 'frozen vegetables'})",frozenset({'yogurt'}),0.02043721403152008,0.13950177935943062,0.006100660904931368,0.2985074626865672,2.139811148339933,1.0,0.003249633182384794,1.226667676232301,0.5437824372015778,0.03965631196298744,0.1847832796316186,0.17111962055611157
"frozenset({'root vegetables', 'fruit/vegetable juice'})",frozenset({'other vegetables'}),0.011997966446365024,0.1934926283680732,0.0066090493136756485,0.5508474576271186,2.8468653419667427,1.0,0.004287531250896529,1.7956201858974972,0.6566144979852914,0.033231083844580775,0.44308935271844574,0.29250202623867755
"frozenset({'fruit/vegetable juice', 'other vegetables'})",frozenset({'root vegetables'}),0.021047280122013217,0.10899847483477376,0.0066090493136756485,0.3140096618357488,2.8808628956665947,1.0,0.004314927880955957,1.2988543359802946,0.6669186027931355,0.053542009884678755,0.230090725111787,0.1873219950969789
"frozenset({'fruit/vegetable juice', 'tropical fruit'})",frozenset({'other vegetables'}),0.013726487036095577,0.1934926283680732,0.0066090493136756485,0.4814814814814815,2.4883711877931534,1.0,0.0039530752588012325,1.555407073861573,0.6064551942902459,0.03294475418144957,0.3570814889523916,0.257819038165859
"frozenset({'fruit/vegetable juice', 'other vegetables'})",frozenset({'tropical fruit'}),0.021047280122013217,0.10493136756481952,0.0066090493136756485,0.3140096618357488,2.9925242482118115,1.0,0.00440052942695296,1.3047831472822702,0.6801492441916206,0.05536626916524703,0.2335891200902635,0.1884970789798899
"frozenset({'fruit/vegetable juice', 'whole milk'})",frozenset({'other vegetables'}),0.026639552618200304,0.1934926283680732,0.01047280122013218,0.3931297709923664,2.0317558054177214,1.0,0.005318244165487017,1.3289618325004078,0.5217130704377908,0.049951503394762356,0.24753294222263283,0.22362741833906286
"frozenset({'fruit/vegetable juice', 'other vegetables'})",frozenset({'whole milk'}),0.021047280122013217,0.25551601423487547,0.01047280122013218,0.4975845410628019,1.9473712540201578,1.0,0.00509488409287044,1.4818094716671228,0.4969466079920619,0.039358043561329756,0.3251494074505131,0.26928570467386015
"frozenset({'yogurt', 'fruit/vegetable juice'})",frozenset({'other vegetables'}),0.018708693441789527,0.1934926283680732,0.008235892221657347,0.44021739130434784,2.2751119513811147,1.0,0.004615897954272957,1.4407510328181994,0.5711465964634894,0.04037886340977069,0.3059175546493017,0.24139088167424433
"frozenset({'fruit/vegetable juice', 'other vegetables'})",frozenset({'yogurt'}),0.021047280122013217,0.13950177935943062,0.008235892221657347,0.39130434782608703,2.805013309671695,1.0,0.005299759193960129,1.4136756481952213,0.6573304713105294,0.054072096128170904,0.29262415938432773,0.2251711243503613
"frozenset({'root vegetables', 'fruit/vegetable juice'})",frozenset({'whole milk'}),0.011997966446365024,0.25551601423487547,0.006507371631926792,0.5423728813559322,2.122657098342854,1.0,0.003441699066627828,1.6268353763015684,0.5353150406504064,0.024931827035449935,0.3853096542113621,0.28392022499949415
"frozenset({'fruit/vegetable juice', 'soda'})",frozenset({'whole milk'}),0.01840366039654296,0.25551601423487547,0.006100660904931368,0.3314917127071823,1.2973422182551284,1.0,0.0013982309530744825,1.1136495985412194,0.23349043574338774,0.022779043280182234,0.10205148790974294,0.1776837791550237
"frozenset({'yogurt', 'fruit/vegetable juice'})",frozenset({'whole milk'}),0.018708693441789527,0.25551601423487547,0.00945602440264362,0.5054347826086957,1.978094344192806,1.0,0.004675653622855406,1.5053302569316804,0.5038900643200381,0.03571428571428571,0.33569394795909885,0.2712211716465683
"frozenset({'fruit/vegetable juice', 'whole milk'})",frozenset({'yogurt'}),0.026639552618200304,0.13950177935943062,0.00945602440264362,0.35496183206106874,2.5444968063561304,1.0,0.005739759411065499,1.3340268272652616,0.6236076150553359,0.060350421804023356,0.250389887548223,0.21137304431041776
"frozenset({'hamburger meat', 'whole milk'})",frozenset({'other vegetables'}),0.014743263853584139,0.1934926283680732,0.00630401626842908,0.42758620689655175,2.209832025658217,1.0,0.0034513033946750775,1.4089586612846912,0.5556692965811112,0.031218529707955692,0.2902559688385762,0.2300831717614656
"frozenset({'hamburger meat', 'other vegetables'})",frozenset({'whole milk'}),0.013828164717844434,0.25551601423487547,0.00630401626842908,0.45588235294117646,1.7841635261346878,1.0,0.002770698735542139,1.368240838703472,0.44567614220288754,0.02396598376497874,0.26913451805196265,0.24027703003206854
"frozenset({'margarine', 'whole milk'})",frozenset({'other vegetables'}),0.024199288256227757,0.1934926283680732,0.009252669039145907,0.38235294117647056,1.9760594726592684,1.0,0.004570285149811751,1.3057738397850243,0.5061918387957774,0.04439024390243902,0.23417059713446647,0.21508608698340081
"frozenset({'margarine', 'other vegetables'})",frozenset({'whole milk'}),0.019725470259278087,0.25551601423487547,0.009252669039145907,0.4690721649484536,1.8357838210378197,1.0,0.0042124954995865944,1.4022319731886812,0.46443474583708994,0.034785932721712536,0.28685123494510256,0.2526419320563995
"frozenset({'rolls/buns', 'margarine'})",frozenset({'whole milk'}),0.014743263853584139,0.25551601423487547,0.007930859176410779,0.5379310344827587,2.1052732686581503,1.0,0.004163719159729849,1.6111966856110906,0.5328583525177952,0.030232558139534883,0.37934331113601905,0.2844848168832417
"frozenset({'margarine', 'whole milk'})",frozenset({'rolls/buns'}),0.024199288256227757,0.18393492628368074,0.007930859176410779,0.32773109243697485,1.7817773875719445,1.0,0.0034797648748839845,1.213896797153025,0.4496437187903271,0.03961401726764856,0.17620673986016042,0.1854244185236284
"frozenset({'yogurt', 'margarine'})",frozenset({'whole milk'}),0.014234875444839857,0.25551601423487547,0.007015760040671073,0.4928571428571429,1.9288698766414643,1.0,0.0033785214038756927,1.4679965916495414,0.4885156699628525,0.026702786377708974,0.3187995083310571,0.26015718265021887
"frozenset({'margarine', 'whole milk'})",frozenset({'yogurt'}),0.024199288256227757,0.13950177935943062,0.007015760040671073,0.28991596638655465,2.0782241468015776,1.0,0.0036399162696955276,1.2118258965234054,0.5316863814628061,0.04477611940298507,0.17479895183880007,0.1701037557880295
"frozenset({'napkins', 'whole milk'})",frozenset({'other vegetables'}),0.019725470259278087,0.1934926283680732,0.00681240467717336,0.34536082474226804,1.784878461030061,1.0,0.0029956715909093845,1.2319876385558566,0.4485863391268943,0.03300492610837438,0.18830354404188177,0.19028419587087128
"frozenset({'napkins', 'other vegetables'})",frozenset({'whole milk'}),0.01443823080833757,0.25551601423487547,0.00681240467717336,0.47183098591549294,1.8465808780258148,1.0,0.00312320548842376,1.4095563463819691,0.4651748992579658,0.0258887171561051,0.2905569170279805,0.24924617341934616
"frozenset({'yogurt', 'napkins'})",frozenset({'whole milk'}),0.012302999491611592,0.25551601423487547,0.006100660904931368,0.4958677685950413,1.94065240912544,1.0,0.0029570475117010743,1.4767633160259024,0.49074703177544426,0.023310023310023312,0.32284341766351143,0.2598718070989532
"frozenset({'napkins', 'whole milk'})",frozenset({'yogurt'}),0.019725470259278087,0.13950177935943062,0.006100660904931368,0.30927835051546393,2.2170208289501367,1.0,0.0033489227050605454,1.2457959313751528,0.5599903191231891,0.039840637450199196,0.19730031635585343,0.17650506447055994
"frozenset({'newspapers', 'whole milk'})",frozenset({'other vegetables'}),0.027351296390442297,0.1934926283680732,0.008337569903406202,0.3048327137546468,1.57542287954648,1.0,0.003045295675545328,1.1601630105293492,0.3755207722472374,0.03923444976076555,0.1380521608392526,0.17396128593670335
"frozenset({'newspapers', 'other vegetables'})",frozenset({'whole milk'}),0.019318759532282664,0.25551601423487547,0.008337569903406202,0.431578947368421,1.6890485266090014,1.0,0.0034013174677553284,1.309740345327534,0.41598705256103874,0.03128576879053796,0.23648988628358653,0.23210463484616833
"frozenset({'rolls/buns', 'newspapers'})",frozenset({'whole milk'}),0.019725470259278087,0.25551601423487547,0.007625826131164209,0.3865979381443299,1.5130086437124888,1.0,0.002585652591604897,1.2136965818355812,0.34588804757459457,0.02849544072948328,0.1760708442569632,0.20822137257395565
"frozenset({'newspapers', 'whole milk'})",frozenset({'rolls/buns'}),0.027351296390442297,0.18393492628368074,0.007625826131164209,0.2788104089219331,1.5158100451891718,1.0,0.0025949674458251018,1.131554148606649,0.34985573907589373,0.03744383424862706,0.11625970243548615,0.16013488936975592
"frozenset({'yogurt', 'newspapers'})",frozenset({'whole milk'}),0.015353329944077275,0.25551601423487547,0.0066090493136756485,0.43046357615894043,1.684683355162427,1.0,0.0026860276411320595,1.3071753703550442,0.41275378896196735,0.02500961908426318,0.23499170602611022,0.22816453778102214
"frozenset({'whole milk', 'onions'})",frozenset({'other vegetables'}),0.012099644128113879,0.1934926283680732,0.0066090493136756485,0.546218487394958,2.8229421037989555,1.0,0.00426785736900857,1.7773032819296166,0.6536688095765906,0.03321410321921308,0.4373498264661387,0.29018754112259726
"frozenset({'onions', 'other vegetables'})",frozenset({'whole milk'}),0.014234875444839857,0.25551601423487547,0.0066090493136756485,0.4642857142857143,1.817051333068046,1.0,0.0029718106768802685,1.389703440094899,0.456151069147459,0.02511591962905719,0.28042201584266596,0.24507560684440907
"frozenset({'rolls/buns', 'pastry'})",frozenset({'other vegetables'}),0.02094560244026436,0.1934926283680732,0.006100660904931368,0.29126213592233013,1.5052880224887635,1.0,0.0020478412360118887,1.1379487572340885,0.3428566483193133,0.029282576866764273,0.1212258077150929,0.16139565019973573
"frozenset({'pastry', 'other vegetables'})",frozenset({'rolls/buns'}),0.02257244534824606,0.18393492628368074,0.006100660904931368,0.2702702702702703,1.4693798275887828,1.0,0.0019487998337593161,1.118311397314956,0.32681785082700504,0.030441400304413998,0.10579468080091055,0.15171888306216666
"frozenset({'pastry', 'other vegetables'})",frozenset({'whole milk'}),0.02257244534824606,0.25551601423487547,0.010574478901881037,0.46846846846846846,1.8334211648974879,1.0,0.004806857634962648,1.400639363049641,0.46506933719562443,0.039528696313188894,0.28604034244569615,0.2549266337567173
"frozenset({'whole milk', 'pastry'})",frozenset({'other vegetables'}),0.033248601931875954,0.1934926283680732,0.010574478901881037,0.3180428134556575,1.6436947295514406,1.0,0.004141119524518562,1.182636370061166,0.4050829665706611,0.048918156161806205,0.15443155198391217,0.18634668260801793
"frozenset({'yogurt', 'pastry'})",frozenset({'other vegetables'}),0.017691916624300967,0.1934926283680732,0.0066090493136756485,0.3735632183908046,1.9306328181153773,1.0,0.0031857938651708453,1.2874521345316996,0.49071683931429294,0.03230616302186878,0.2232720944116948,0.20385990662052053
"frozenset({'pastry', 'other vegetables'})",frozenset({'yogurt'}),0.02257244534824606,0.13950177935943062,0.0066090493136756485,0.2927927927927928,2.0988462952748668,1.0,0.0034601530231018205,1.2167554457465375,0.5356384383327065,0.042511445389143226,0.17814216201312977,0.17008444304362672
"frozenset({'root vegetables', 'pip fruit'})",frozenset({'other vegetables'}),0.015556685307574987,0.1934926283680732,0.00813421453990849,0.5228758169934641,2.7023035523545555,1.0,0.005124110611050819,1.6903510665710246,0.6399000722991118,0.04048582995951417,0.4084069163049318,0.2824573514814929
"frozenset({'pip fruit', 'other vegetables'})",frozenset({'root vegetables'}),0.026131164209456024,0.10899847483477376,0.00813421453990849,0.311284046692607,2.8558569022591325,1.0,0.005285957495420757,1.2937140789122212,0.6672791814575069,0.06405124099279423,0.2270316785600582,0.1929554561821244
"frozenset({'tropical fruit', 'other vegetables'})",frozenset({'pip fruit'}),0.035892221657346214,0.07564819522114896,0.00945602440264362,0.26345609065155806,3.482648725212464,1.0,0.006740842611787944,1.2549853349497477,0.739400970259439,0.09262948207171315,0.20317793989198918,0.19422804532577903
"frozenset({'pip fruit', 'other vegetables'})",frozenset({'tropical fruit'}),0.026131164209456024,0.10493136756481952,0.00945602440264362,0.3618677042801557,3.4486132476698947,1.0,0.006714045606084533,1.4026380398526914,0.7290800827164402,0.07775919732441472,0.287057693013215,0.22599199167496156
"frozenset({'tropical fruit', 'pip fruit'})",frozenset({'other vegetables'}),0.02043721403152008,0.1934926283680732,0.00945602440264362,0.46268656716417916,2.3912361471674735,1.0,0.005501574143163934,1.500999830537197,0.5939448324817348,0.046245648930880165,0.3337774064623931,0.25577838605187414
"frozenset({'pip fruit', 'other vegetables'})",frozenset({'whole milk'}),0.026131164209456024,0.25551601423487547,0.013523131672597865,0.5175097276264592,2.0253514409893456,1.0,0.006846200746480632,1.543003099529331,0.5198426217977603,0.05043610163064088,0.3519131618691923,0.2852172593564051
"frozenset({'whole milk', 'pip fruit'})",frozenset({'other vegetables'}),0.030096593797661414,0.1934926283680732,0.013523131672597865,0.44932432432432434,2.3221779977560324,1.0,0.007699662633762108,1.4645778036996953,0.5870376223607556,0.0643756050338819,0.3172093708685993,0.2596069861243272
"frozenset({'yogurt', 'pip fruit'})",frozenset({'other vegetables'}),0.017996949669547534,0.1934926283680732,0.00813421453990849,0.4519774011299435,2.3358895113573275,1.0,0.0046519374457398115,1.471668090503619,0.5823785980534273,0.039999999999999994,0.3204989586627578,0.24700814354973266
"frozenset({'pip fruit', 'other vegetables'})",frozenset({'yogurt'}),0.026131164209456024,0.13950177935943062,0.00813421453990849,0.311284046692607,2.231398395934249,1.0,0.004488870635955906,1.2494239700826346,0.5666579661724785,0.05164622336991607,0.19963117088760368,0.1847965422967408
"frozenset({'pork', 'root vegetables'})",frozenset({'other vegetables'}),0.01362480935434672,0.1934926283680732,0.007015760040671073,0.5149253731343284,2.661214421847672,1.0,0.004379459867684616,1.6626459661335107,0.6328542253973519,0.035060975609756094,0.3985490475007715,0.2755919561415205
"frozenset({'pork', 'other vegetables'})",frozenset({'root vegetables'}),0.021657346212506354,0.10899847483477376,0.007015760040671073,0.323943661971831,2.972001786840446,1.0,0.004655142334539216,1.317939755973564,0.678214779536027,0.056743421052631575,0.24123997666243957,0.19415466680681104
